customer_id,order_date,order_status,delivery_date,shipping_method
415,2026-05-05 00:00:00,Delivered,2026-05-05,Same Day
895,2026-05-12 00:00:00,Pending,2026-05-12,Pickup
302,2026-05-01 00:00:00,Delivered,2026-05-02,Standard
114,2026-05-28 00:00:00,Returned,2026-05-28,Same Day
522,2026-05-27 00:00:00,Delivered,2026-05-27,Pickup
882,2026-05-21 00:00:00,Delivered,2026-05-21,Pickup
797,2026-05-06 00:00:00,Delivered,2026-05-06,Pickup
992,2026-05-26 00:00:00,Delivered,2026-05-27,Standard
419,2026-05-21 00:00:00,Cancelled,2026-05-21,Pickup
996,2026-05-18 00:00:00,Delivered,2026-05-18,Same Day
139,2026-05-26 00:00:00,Delivered,2026-05-26,Pickup
418,2026-05-18 00:00:00,Delivered,2026-05-18,Pickup
360,2026-05-06 00:00:00,Delivered,2026-05-07,Standard
235,2026-05-28 00:00:00,Delivered,2026-05-30,Express
570,2026-05-05 00:00:00,Delivered,2026-05-07,Express
483,2026-05-05 00:00:00,Delivered,2026-05-05,Same Day
621,2026-05-11 00:00:00,Delivered,2026-05-14,Express
280,2026-05-19 00:00:00,Delivered,2026-05-20,Standard
464,2026-05-03 00:00:00,Confirmed,2026-05-03,Same Day
912,2026-05-20 00:00:00,Delivered,2026-05-23,Express
356,2026-05-26 00:00:00,Delivered,2026-05-28,Standard
199,2026-05-22 00:00:00,Pending,2026-05-22,Same Day
950,2026-05-11 00:00:00,Delivered,2026-05-11,Pickup
811,2026-05-05 00:00:00,Delivered,2026-05-06,Express
980,2026-05-14 00:00:00,Delivered,2026-05-14,Same Day
778,2026-05-16 00:00:00,Delivered,2026-05-21,Standard
949,2026-05-15 00:00:00,Delivered,2026-05-17,Standard
917,2026-05-18 00:00:00,Pending,2026-05-19,Standard
932,2026-05-10 00:00:00,Delivered,2026-05-10,Same Day
249,2026-05-28 00:00:00,Delivered,2026-05-28,Same Day
893,2026-05-10 00:00:00,Shipped,2026-05-10,Same Day
295,2026-05-25 00:00:00,Delivered,2026-05-28,Standard
295,2026-05-16 00:00:00,Delivered,2026-05-16,Pickup
38,2026-05-24 00:00:00,Delivered,2026-05-29,Express
395,2026-05-06 00:00:00,Out for Delivery,2026-05-07,Express
935,2026-05-08 00:00:00,Delivered,2026-05-08,Pickup
476,2026-05-18 00:00:00,Delivered,2026-05-20,Standard
100,2026-05-18 00:00:00,Delivered,2026-05-20,Standard
257,2026-05-08 00:00:00,Delivered,2026-05-08,Pickup
611,2026-05-08 00:00:00,Delivered,2026-05-08,Pickup
566,2026-05-19 00:00:00,Pending,2026-05-19,Same Day
804,2026-05-11 00:00:00,Delivered,2026-05-11,Pickup
715,2026-05-12 00:00:00,Delivered,2026-05-12,Same Day
192,2026-05-25 00:00:00,Pending,2026-05-25,Same Day
618,2026-05-19 00:00:00,Delivered,2026-05-23,Standard
368,2026-05-14 00:00:00,Delivered,2026-05-17,Standard
16,2026-05-05 00:00:00,Delivered,2026-05-05,Pickup
340,2026-05-13 00:00:00,Shipped,2026-05-17,Standard
775,2026-05-14 00:00:00,Delivered,2026-05-18,Express
409,2026-05-09 00:00:00,Delivered,2026-05-10,Standard
96,2026-05-11 00:00:00,Delivered,2026-05-11,Pickup
602,2026-05-08 00:00:00,Delivered,2026-05-11,Standard
226,2026-05-18 00:00:00,Confirmed,2026-05-18,Same Day
200,2026-05-21 00:00:00,Pending,2026-05-21,Same Day
870,2026-05-16 00:00:00,Delivered,2026-05-21,Express
471,2026-05-13 00:00:00,Delivered,2026-05-13,Same Day
822,2026-05-25 00:00:00,Delivered,2026-05-28,Express
692,2026-05-26 00:00:00,Pending,2026-05-26,Same Day
179,2026-05-06 00:00:00,Delivered,2026-05-09,Express
281,2026-05-07 00:00:00,Delivered,2026-05-08,Standard
114,2026-05-03 00:00:00,Delivered,2026-05-06,Express
615,2026-05-24 00:00:00,Delivered,2026-05-28,Express
323,2026-05-04 00:00:00,Delivered,2026-05-04,Same Day
179,2026-05-15 00:00:00,Delivered,2026-05-19,Standard
16,2026-05-27 00:00:00,Delivered,2026-05-27,Pickup
464,2026-05-06 00:00:00,Delivered,2026-05-06,Same Day
673,2026-05-02 00:00:00,Delivered,2026-05-04,Express
692,2026-05-05 00:00:00,Delivered,2026-05-05,Same Day
869,2026-05-20 00:00:00,Delivered,2026-05-22,Express
397,2026-05-03 00:00:00,Delivered,2026-05-08,Express
620,2026-05-08 00:00:00,Confirmed,2026-05-10,Standard
162,2026-05-14 00:00:00,Delivered,2026-05-18,Standard
143,2026-05-04 00:00:00,Delivered,2026-05-09,Express
90,2026-05-27 00:00:00,Delivered,2026-05-27,Same Day
368,2026-05-14 00:00:00,Delivered,2026-05-15,Express
392,2026-05-22 00:00:00,Delivered,2026-05-26,Express
227,2026-05-20 00:00:00,Delivered,2026-05-24,Standard
125,2026-05-05 00:00:00,Delivered,2026-05-07,Standard
47,2026-05-27 00:00:00,Delivered,2026-06-01,Express
8,2026-05-10 00:00:00,Delivered,2026-05-10,Same Day
98,2026-05-06 00:00:00,Delivered,2026-05-06,Pickup
246,2026-05-22 00:00:00,Delivered,2026-05-27,Standard
634,2026-05-21 00:00:00,Delivered,2026-05-21,Same Day
87,2026-05-08 00:00:00,Delivered,2026-05-08,Pickup
189,2026-05-20 00:00:00,Shipped,2026-05-21,Standard
441,2026-05-23 00:00:00,Delivered,2026-05-23,Same Day
386,2026-05-04 00:00:00,Delivered,2026-05-07,Express
717,2026-05-23 00:00:00,Delivered,2026-05-23,Same Day
363,2026-05-16 00:00:00,Shipped,2026-05-16,Same Day
594,2026-05-20 00:00:00,Delivered,2026-05-20,Pickup
1,2026-05-20 00:00:00,Delivered,2026-05-22,Express
745,2026-05-10 00:00:00,Delivered,2026-05-10,Same Day
85,2026-05-26 00:00:00,Cancelled,2026-05-28,Express
477,2026-05-13 00:00:00,Delivered,2026-05-13,Pickup
340,2026-05-26 00:00:00,Delivered,2026-05-29,Standard
858,2026-05-13 00:00:00,Delivered,2026-05-13,Same Day
303,2026-05-08 00:00:00,Delivered,2026-05-13,Standard
687,2026-05-25 00:00:00,Delivered,2026-05-26,Standard
993,2026-05-15 00:00:00,Cancelled,2026-05-15,Pickup
60,2026-05-14 00:00:00,Delivered,2026-05-14,Same Day
664,2026-05-12 00:00:00,Delivered,2026-05-12,Pickup
803,2026-05-25 00:00:00,Delivered,2026-05-26,Express
489,2026-05-19 00:00:00,Delivered,2026-05-22,Standard
62,2026-05-18 00:00:00,Confirmed,2026-05-23,Standard
401,2026-05-05 00:00:00,Delivered,2026-05-06,Standard
25,2026-05-16 00:00:00,Delivered,2026-05-16,Pickup
648,2026-05-13 00:00:00,Delivered,2026-05-13,Pickup
155,2026-05-14 00:00:00,Delivered,2026-05-16,Express
365,2026-05-07 00:00:00,Delivered,2026-05-12,Standard
839,2026-05-19 00:00:00,Delivered,2026-05-23,Express
663,2026-05-21 00:00:00,Delivered,2026-05-21,Same Day
86,2026-05-17 00:00:00,Delivered,2026-05-21,Express
320,2026-05-03 00:00:00,Delivered,2026-05-08,Express
465,2026-05-07 00:00:00,Pending,2026-05-09,Standard
771,2026-05-27 00:00:00,Delivered,2026-06-01,Express
720,2026-05-18 00:00:00,Delivered,2026-05-20,Express
448,2026-05-23 00:00:00,Shipped,2026-05-26,Express
390,2026-05-12 00:00:00,Delivered,2026-05-12,Pickup
774,2026-05-20 00:00:00,Delivered,2026-05-20,Pickup
675,2026-05-18 00:00:00,Delivered,2026-05-22,Standard
423,2026-05-18 00:00:00,Delivered,2026-05-18,Pickup
918,2026-05-11 00:00:00,Delivered,2026-05-11,Same Day
97,2026-05-07 00:00:00,Delivered,2026-05-08,Express
824,2026-05-04 00:00:00,Delivered,2026-05-08,Standard
403,2026-05-12 00:00:00,Delivered,2026-05-12,Pickup
887,2026-05-10 00:00:00,Delivered,2026-05-10,Pickup
66,2026-05-26 00:00:00,Delivered,2026-05-26,Same Day
324,2026-05-26 00:00:00,Delivered,2026-05-29,Express
973,2026-05-12 00:00:00,Delivered,2026-05-16,Express
322,2026-05-27 00:00:00,Delivered,2026-05-27,Pickup
421,2026-05-25 00:00:00,Delivered,2026-05-25,Pickup
603,2026-05-09 00:00:00,Delivered,2026-05-09,Same Day
834,2026-05-14 00:00:00,Delivered,2026-05-14,Same Day
851,2026-05-26 00:00:00,Delivered,2026-05-26,Same Day
641,2026-05-04 00:00:00,Pending,2026-05-04,Pickup
593,2026-05-05 00:00:00,Delivered,2026-05-05,Pickup
335,2026-05-05 00:00:00,Cancelled,2026-05-05,Pickup
880,2026-05-13 00:00:00,Delivered,2026-05-13,Same Day
785,2026-05-04 00:00:00,Delivered,2026-05-08,Standard
729,2026-05-05 00:00:00,Delivered,2026-05-05,Pickup
720,2026-05-16 00:00:00,Delivered,2026-05-19,Express
702,2026-05-01 00:00:00,Delivered,2026-05-04,Express
590,2026-05-09 00:00:00,Delivered,2026-05-11,Standard
923,2026-05-04 00:00:00,Delivered,2026-05-04,Same Day
915,2026-05-01 00:00:00,Delivered,2026-05-04,Express
933,2026-05-16 00:00:00,Delivered,2026-05-19,Standard
879,2026-05-12 00:00:00,Cancelled,2026-05-12,Pickup
715,2026-05-05 00:00:00,Delivered,2026-05-05,Same Day
236,2026-05-21 00:00:00,Confirmed,2026-05-23,Standard
300,2026-05-21 00:00:00,Delivered,2026-05-22,Express
198,2026-05-15 00:00:00,Delivered,2026-05-17,Express
949,2026-05-15 00:00:00,Delivered,2026-05-16,Express
325,2026-05-19 00:00:00,Delivered,2026-05-19,Same Day
500,2026-05-03 00:00:00,Delivered,2026-05-03,Pickup
13,2026-05-13 00:00:00,Delivered,2026-05-13,Pickup
870,2026-05-13 00:00:00,Delivered,2026-05-15,Express
206,2026-05-28 00:00:00,Delivered,2026-05-28,Pickup
28,2026-05-01 00:00:00,Delivered,2026-05-03,Express
300,2026-05-27 00:00:00,Delivered,2026-06-01,Standard
837,2026-05-17 00:00:00,Delivered,2026-05-21,Express
771,2026-05-09 00:00:00,Delivered,2026-05-11,Express
692,2026-05-07 00:00:00,Delivered,2026-05-07,Pickup
620,2026-05-19 00:00:00,Delivered,2026-05-24,Express
391,2026-05-13 00:00:00,Delivered,2026-05-15,Standard
622,2026-05-01 00:00:00,Delivered,2026-05-01,Same Day
576,2026-05-10 00:00:00,Delivered,2026-05-11,Express
582,2026-05-12 00:00:00,Delivered,2026-05-12,Same Day
150,2026-05-23 00:00:00,Delivered,2026-05-25,Standard
953,2026-05-09 00:00:00,Delivered,2026-05-14,Standard
111,2026-05-07 00:00:00,Delivered,2026-05-08,Standard
354,2026-05-11 00:00:00,Delivered,2026-05-15,Standard
899,2026-05-26 00:00:00,Delivered,2026-05-31,Standard
262,2026-05-02 00:00:00,Delivered,2026-05-05,Standard
63,2026-05-21 00:00:00,Shipped,2026-05-21,Same Day
416,2026-05-09 00:00:00,Delivered,2026-05-09,Same Day
78,2026-05-13 00:00:00,Delivered,2026-05-13,Same Day
196,2026-05-22 00:00:00,Delivered,2026-05-22,Same Day
528,2026-05-17 00:00:00,Delivered,2026-05-20,Standard
470,2026-05-21 00:00:00,Delivered,2026-05-21,Same Day
44,2026-05-11 00:00:00,Delivered,2026-05-13,Standard
529,2026-05-20 00:00:00,Delivered,2026-05-24,Standard
113,2026-05-11 00:00:00,Delivered,2026-05-11,Pickup
563,2026-05-16 00:00:00,Delivered,2026-05-16,Pickup
910,2026-05-09 00:00:00,Confirmed,2026-05-11,Standard
919,2026-05-15 00:00:00,Delivered,2026-05-19,Standard
719,2026-05-20 00:00:00,Delivered,2026-05-24,Express
529,2026-05-04 00:00:00,Delivered,2026-05-07,Standard
116,2026-05-13 00:00:00,Delivered,2026-05-13,Pickup
847,2026-05-03 00:00:00,Delivered,2026-05-03,Pickup
594,2026-05-27 00:00:00,Delivered,2026-05-27,Same Day
164,2026-05-24 00:00:00,Delivered,2026-05-26,Express
886,2026-05-14 00:00:00,Shipped,2026-05-17,Standard
195,2026-05-01 00:00:00,Delivered,2026-05-04,Express
357,2026-05-09 00:00:00,Delivered,2026-05-14,Standard
379,2026-05-14 00:00:00,Delivered,2026-05-19,Express
593,2026-05-08 00:00:00,Delivered,2026-05-10,Express
164,2026-05-21 00:00:00,Delivered,2026-05-24,Express
480,2026-05-13 00:00:00,Delivered,2026-05-14,Express
573,2026-05-25 00:00:00,Delivered,2026-05-25,Same Day
553,2026-05-02 00:00:00,Shipped,2026-05-02,Same Day
439,2026-05-27 00:00:00,Delivered,2026-05-27,Pickup
835,2026-05-18 00:00:00,Delivered,2026-05-19,Express
808,2026-05-28 00:00:00,Delivered,2026-05-30,Standard
184,2026-05-17 00:00:00,Delivered,2026-05-21,Express
607,2026-05-16 00:00:00,Delivered,2026-05-16,Pickup
325,2026-05-18 00:00:00,Delivered,2026-05-21,Express
328,2026-05-03 00:00:00,Delivered,2026-05-05,Standard
967,2026-05-05 00:00:00,Delivered,2026-05-05,Same Day
824,2026-05-10 00:00:00,Delivered,2026-05-11,Express
549,2026-05-18 00:00:00,Delivered,2026-05-19,Express
655,2026-05-19 00:00:00,Delivered,2026-05-20,Express
886,2026-05-15 00:00:00,Delivered,2026-05-20,Express
813,2026-05-23 00:00:00,Delivered,2026-05-23,Pickup
900,2026-05-16 00:00:00,Delivered,2026-05-17,Standard
132,2026-05-25 00:00:00,Delivered,2026-05-28,Express
204,2026-05-23 00:00:00,Delivered,2026-05-23,Pickup
454,2026-05-01 00:00:00,Delivered,2026-05-02,Standard
734,2026-05-03 00:00:00,Delivered,2026-05-05,Standard
692,2026-05-28 00:00:00,Delivered,2026-05-31,Express
757,2026-05-10 00:00:00,Delivered,2026-05-13,Standard
481,2026-05-22 00:00:00,Delivered,2026-05-22,Pickup
958,2026-05-04 00:00:00,Delivered,2026-05-04,Pickup
111,2026-05-04 00:00:00,Delivered,2026-05-04,Pickup
359,2026-05-13 00:00:00,Delivered,2026-05-13,Pickup
417,2026-06-25 00:00:00,Delivered,2026-06-25,Pickup
537,2026-06-10 00:00:00,Confirmed,2026-06-10,Pickup
798,2026-06-28 00:00:00,Delivered,2026-06-28,Same Day
156,2026-06-09 00:00:00,Pending,2026-06-09,Same Day
968,2026-06-06 00:00:00,Delivered,2026-06-06,Same Day
699,2026-06-05 00:00:00,Cancelled,2026-06-05,Pickup
640,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
858,2026-06-07 00:00:00,Delivered,2026-06-09,Express
250,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
22,2026-06-20 00:00:00,Delivered,2026-06-20,Pickup
688,2026-06-12 00:00:00,Delivered,2026-06-12,Pickup
505,2026-06-08 00:00:00,Delivered,2026-06-11,Standard
930,2026-06-26 00:00:00,Delivered,2026-06-27,Standard
71,2026-06-11 00:00:00,Confirmed,2026-06-12,Standard
10,2026-06-13 00:00:00,Delivered,2026-06-17,Express
358,2026-06-01 00:00:00,Delivered,2026-06-05,Express
865,2026-06-18 00:00:00,Delivered,2026-06-21,Express
885,2026-06-15 00:00:00,Delivered,2026-06-15,Pickup
327,2026-06-18 00:00:00,Delivered,2026-06-20,Express
504,2026-06-10 00:00:00,Delivered,2026-06-13,Express
585,2026-06-03 00:00:00,Delivered,2026-06-06,Standard
394,2026-06-13 00:00:00,Delivered,2026-06-16,Standard
649,2026-06-08 00:00:00,Cancelled,2026-06-08,Pickup
24,2026-06-13 00:00:00,Delivered,2026-06-15,Express
710,2026-06-07 00:00:00,Out for Delivery,2026-06-07,Pickup
434,2026-06-05 00:00:00,Delivered,2026-06-05,Pickup
403,2026-06-12 00:00:00,Delivered,2026-06-15,Express
686,2026-06-18 00:00:00,Delivered,2026-06-22,Express
706,2026-06-05 00:00:00,Delivered,2026-06-06,Standard
560,2026-06-24 00:00:00,Delivered,2026-06-25,Express
683,2026-06-13 00:00:00,Delivered,2026-06-16,Standard
89,2026-06-24 00:00:00,Delivered,2026-06-27,Standard
287,2026-06-19 00:00:00,Pending,2026-06-19,Same Day
899,2026-06-07 00:00:00,Delivered,2026-06-07,Pickup
901,2026-06-04 00:00:00,Delivered,2026-06-05,Express
328,2026-06-21 00:00:00,Delivered,2026-06-23,Express
613,2026-06-14 00:00:00,Delivered,2026-06-18,Express
92,2026-06-23 00:00:00,Delivered,2026-06-24,Express
54,2026-06-02 00:00:00,Confirmed,2026-06-07,Standard
567,2026-06-17 00:00:00,Delivered,2026-06-18,Express
875,2026-06-15 00:00:00,Delivered,2026-06-18,Standard
540,2026-06-27 00:00:00,Delivered,2026-06-29,Standard
716,2026-06-21 00:00:00,Cancelled,2026-06-24,Express
700,2026-06-09 00:00:00,Shipped,2026-06-14,Express
946,2026-06-02 00:00:00,Delivered,2026-06-03,Express
428,2026-06-09 00:00:00,Delivered,2026-06-09,Pickup
404,2026-06-14 00:00:00,Out for Delivery,2026-06-14,Pickup
808,2026-06-06 00:00:00,Delivered,2026-06-11,Standard
533,2026-06-26 00:00:00,Out for Delivery,2026-06-30,Express
799,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
788,2026-06-15 00:00:00,Delivered,2026-06-15,Same Day
934,2026-06-15 00:00:00,Delivered,2026-06-15,Same Day
358,2026-06-23 00:00:00,Delivered,2026-06-24,Standard
9,2026-06-22 00:00:00,Delivered,2026-06-24,Express
953,2026-06-28 00:00:00,Delivered,2026-06-28,Pickup
143,2026-06-07 00:00:00,Delivered,2026-06-07,Same Day
144,2026-06-04 00:00:00,Delivered,2026-06-07,Standard
418,2026-06-22 00:00:00,Delivered,2026-06-26,Express
416,2026-06-24 00:00:00,Delivered,2026-06-25,Standard
707,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
491,2026-06-28 00:00:00,Out for Delivery,2026-06-28,Pickup
556,2026-06-13 00:00:00,Delivered,2026-06-18,Express
950,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
26,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
901,2026-06-03 00:00:00,Delivered,2026-06-03,Pickup
947,2026-06-25 00:00:00,Delivered,2026-06-29,Express
436,2026-06-13 00:00:00,Delivered,2026-06-15,Express
717,2026-06-14 00:00:00,Delivered,2026-06-19,Standard
88,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
174,2026-06-13 00:00:00,Cancelled,2026-06-13,Same Day
299,2026-06-06 00:00:00,Delivered,2026-06-10,Standard
580,2026-06-19 00:00:00,Delivered,2026-06-19,Same Day
350,2026-06-18 00:00:00,Delivered,2026-06-18,Same Day
156,2026-06-20 00:00:00,Delivered,2026-06-20,Pickup
390,2026-06-14 00:00:00,Delivered,2026-06-14,Pickup
379,2026-06-10 00:00:00,Pending,2026-06-15,Express
31,2026-06-24 00:00:00,Delivered,2026-06-24,Same Day
128,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
338,2026-06-25 00:00:00,Delivered,2026-06-25,Pickup
72,2026-06-16 00:00:00,Delivered,2026-06-21,Express
889,2026-06-27 00:00:00,Delivered,2026-06-27,Same Day
546,2026-06-13 00:00:00,Delivered,2026-06-18,Standard
539,2026-06-15 00:00:00,Out for Delivery,2026-06-18,Standard
793,2026-06-14 00:00:00,Confirmed,2026-06-14,Same Day
277,2026-06-02 00:00:00,Pending,2026-06-05,Express
971,2026-06-20 00:00:00,Delivered,2026-06-25,Express
358,2026-06-15 00:00:00,Delivered,2026-06-15,Pickup
658,2026-06-21 00:00:00,Delivered,2026-06-23,Standard
127,2026-06-01 00:00:00,Delivered,2026-06-02,Express
649,2026-06-04 00:00:00,Delivered,2026-06-07,Express
856,2026-06-01 00:00:00,Shipped,2026-06-01,Pickup
176,2026-06-21 00:00:00,Confirmed,2026-06-21,Same Day
678,2026-06-19 00:00:00,Delivered,2026-06-23,Standard
166,2026-06-21 00:00:00,Delivered,2026-06-23,Express
620,2026-06-08 00:00:00,Delivered,2026-06-08,Pickup
173,2026-06-07 00:00:00,Delivered,2026-06-11,Standard
655,2026-06-02 00:00:00,Pending,2026-06-02,Pickup
805,2026-06-07 00:00:00,Pending,2026-06-10,Express
143,2026-06-06 00:00:00,Delivered,2026-06-06,Pickup
373,2026-06-09 00:00:00,Delivered,2026-06-09,Pickup
26,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
906,2026-06-23 00:00:00,Delivered,2026-06-23,Pickup
313,2026-06-26 00:00:00,Delivered,2026-06-26,Same Day
923,2026-06-13 00:00:00,Delivered,2026-06-13,Same Day
262,2026-06-14 00:00:00,Delivered,2026-06-14,Pickup
808,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
260,2026-06-07 00:00:00,Delivered,2026-06-07,Same Day
742,2026-06-12 00:00:00,Delivered,2026-06-12,Same Day
918,2026-06-03 00:00:00,Delivered,2026-06-03,Pickup
363,2026-06-18 00:00:00,Cancelled,2026-06-18,Pickup
519,2026-06-28 00:00:00,Delivered,2026-06-28,Same Day
671,2026-06-07 00:00:00,Delivered,2026-06-10,Express
853,2026-06-18 00:00:00,Delivered,2026-06-22,Express
850,2026-06-16 00:00:00,Delivered,2026-06-16,Pickup
31,2026-06-10 00:00:00,Delivered,2026-06-12,Express
485,2026-06-28 00:00:00,Delivered,2026-06-28,Pickup
923,2026-06-12 00:00:00,Delivered,2026-06-17,Standard
790,2026-06-20 00:00:00,Delivered,2026-06-24,Express
308,2026-06-26 00:00:00,Delivered,2026-06-29,Express
612,2026-06-08 00:00:00,Delivered,2026-06-08,Pickup
25,2026-06-23 00:00:00,Delivered,2026-06-26,Standard
327,2026-06-25 00:00:00,Delivered,2026-06-25,Same Day
180,2026-06-26 00:00:00,Confirmed,2026-07-01,Standard
170,2026-06-18 00:00:00,Delivered,2026-06-18,Pickup
202,2026-06-24 00:00:00,Delivered,2026-06-28,Standard
47,2026-06-09 00:00:00,Delivered,2026-06-14,Express
929,2026-06-23 00:00:00,Delivered,2026-06-27,Express
277,2026-06-05 00:00:00,Delivered,2026-06-05,Same Day
683,2026-06-21 00:00:00,Delivered,2026-06-21,Same Day
576,2026-06-21 00:00:00,Delivered,2026-06-23,Standard
573,2026-06-01 00:00:00,Shipped,2026-06-04,Express
706,2026-06-12 00:00:00,Delivered,2026-06-14,Standard
352,2026-06-23 00:00:00,Delivered,2026-06-23,Same Day
215,2026-06-01 00:00:00,Delivered,2026-06-04,Standard
931,2026-06-11 00:00:00,Delivered,2026-06-13,Standard
769,2026-06-15 00:00:00,Delivered,2026-06-17,Express
193,2026-06-16 00:00:00,Delivered,2026-06-16,Same Day
146,2026-06-03 00:00:00,Delivered,2026-06-04,Standard
890,2026-06-08 00:00:00,Delivered,2026-06-11,Standard
837,2026-06-06 00:00:00,Delivered,2026-06-10,Express
861,2026-06-09 00:00:00,Delivered,2026-06-09,Pickup
114,2026-06-22 00:00:00,Delivered,2026-06-25,Express
508,2026-06-23 00:00:00,Confirmed,2026-06-23,Same Day
357,2026-06-08 00:00:00,Delivered,2026-06-08,Same Day
648,2026-06-10 00:00:00,Delivered,2026-06-13,Standard
844,2026-06-25 00:00:00,Delivered,2026-06-30,Standard
97,2026-06-21 00:00:00,Out for Delivery,2026-06-24,Express
353,2026-06-03 00:00:00,Delivered,2026-06-03,Same Day
716,2026-06-27 00:00:00,Delivered,2026-07-01,Express
139,2026-06-02 00:00:00,Delivered,2026-06-02,Pickup
467,2026-06-16 00:00:00,Delivered,2026-06-20,Standard
395,2026-06-07 00:00:00,Delivered,2026-06-07,Same Day
684,2026-06-04 00:00:00,Returned,2026-06-05,Express
987,2026-06-11 00:00:00,Delivered,2026-06-11,Same Day
264,2026-06-14 00:00:00,Delivered,2026-06-18,Express
30,2026-06-04 00:00:00,Delivered,2026-06-04,Pickup
1000,2026-06-17 00:00:00,Delivered,2026-06-22,Standard
164,2026-06-26 00:00:00,Delivered,2026-06-26,Pickup
585,2026-06-01 00:00:00,Delivered,2026-06-05,Standard
247,2026-06-08 00:00:00,Out for Delivery,2026-06-08,Pickup
613,2026-06-01 00:00:00,Delivered,2026-06-06,Express
763,2026-06-11 00:00:00,Delivered,2026-06-11,Pickup
344,2026-06-16 00:00:00,Delivered,2026-06-16,Same Day
937,2026-06-02 00:00:00,Delivered,2026-06-04,Express
452,2026-06-22 00:00:00,Delivered,2026-06-22,Pickup
976,2026-06-08 00:00:00,Delivered,2026-06-10,Standard
942,2026-06-25 00:00:00,Delivered,2026-06-30,Express
515,2026-06-18 00:00:00,Delivered,2026-06-21,Standard
666,2026-06-12 00:00:00,Delivered,2026-06-15,Standard
623,2026-06-05 00:00:00,Confirmed,2026-06-05,Same Day
376,2026-06-27 00:00:00,Delivered,2026-06-27,Same Day
180,2026-06-02 00:00:00,Delivered,2026-06-07,Express
262,2026-06-26 00:00:00,Delivered,2026-06-28,Standard
453,2026-06-05 00:00:00,Delivered,2026-06-05,Same Day
736,2026-06-13 00:00:00,Delivered,2026-06-14,Standard
644,2026-06-11 00:00:00,Delivered,2026-06-14,Standard
872,2026-06-09 00:00:00,Delivered,2026-06-14,Standard
255,2026-06-23 00:00:00,Delivered,2026-06-23,Same Day
